wsysCd,rivCd,year,date,area,slope,population,29d,28d,27d,26d,25d,24d,23d,22d,21d,20d,19d,18d,17d,16d,15d,14d,13d,12d,11d,10d,9d,8d,7d,6d,5d,4d,3d,2d,1d,0d,damageObs,dmgObs,dmgPred
830302,8303020144,2002,2002/7/12,5.217523765,2.399999857,87302,9.080901146,5.681301594,16.47956657,0,4.984327793,193.3112183,3.01962018,90.7671814,20.56613159,14.83795929,13.53261089,0,64.15847015,53.75823212,50.53268433,0,8.6232481,7.493124962,42.49698639,13.64703751,19.2844429,0,0,0,0,9.154102325,324.422699,987.7913818,388.3650818,0,2654000,2654000,104922701.7
830302,8303020145,2002,2002/7/12,18.12368227,1,202512,35.50391769,18.66846657,26.63422966,0,4.359912395,622.1558838,16.71411705,326.3842163,58.18466949,39.37761688,53.56213379,0,234.0588684,184.7009583,195.4246826,0,34.88584137,2.872946978,132.6007996,26.39064407,57.63666534,0,0,0,0,20.60132217,1002.95752,3656.087402,1342.815674,0,2992000,2992000,90660827.41
830302,8303020150,2002,2002/7/12,17.97961699,0.933333278,187297,28.81214333,21.29333496,40.86478043,1.110381842,52.07804108,511.1558533,8.137137413,331.1341248,59.66649628,45.28090668,51.28861237,0,229.5568542,199.6274261,182.03508,0,30.81110382,10.68349648,143.5938568,62.66772079,67.68157196,0,4.432675838,0,3.547226429,24.48116684,852.1435547,3747.415039,1383.016968,0,10182000,10182000,74342027.47
830302,8303020151,2002,2002/7/12,78.38403901,5.110526562,187297,89.82347107,91.54659271,292.6474304,38.09780884,503.7143555,1625.805054,3.197660923,1467.012085,290.3490906,210.7310181,237.1595001,0,952.2703857,989.8727417,713.3681641,0,92.23303223,78.40185547,754.135437,528.7199707,380.82724,0,77.8053894,0,51.65894699,39.29693604,2632.72998,16887.96484,5964.366699,0,160834000,160834000,13234060.66
830302,8303020156,2002,2002/7/12,39.10399142,0.600000024,187297,61.56655121,41.65682602,73.75215149,1.015009761,62.45184708,1097.289917,22.43230629,647.8533936,116.8783798,88.48104858,103.5576935,0,453.0774536,380.0413513,368.039978,0,64.5849762,15.97655964,275.9624634,95.38021851,126.6891098,0,3.003620148,0,1.177236557,58.75296021,1831.492432,7296.67041,2712.262939,0,9854000,9854000,80390670.18
830302,8303020170,2002,2002/7/12,7.307811325,4.737500191,72087,11.42409134,5.420003891,29.2598877,0,8.281978607,240.0864258,0,93.2720108,27.7948246,19.79633713,13.80777264,0,72.11456299,65.63693237,54.25297165,0,7.596542358,11.84698105,54.71886826,23.32610321,24.94507599,10.06128407,0,0,0,14.94546986,378.8439636,1061.108887,470.3296204,0,4070000,4070000,99596277.87
830302,8303020172,2002,2002/7/12,27.57095978,4.411538601,72087,52.2265625,11.42159653,81.44844818,0,33.42022705,636.7583618,8.136167526,274.8406372,78.3258667,52.66944122,44.40646362,0,236.1898956,234.8206635,176.118103,4.125681877,16.6581192,15.99386597,166.745575,84.2510376,72.58573914,83.85968018,3.157709122,0,0,23.4281044,969.7764893,3081.028564,1451.181763,0,72663000,72663000,60743296.44
830302,8303020175,2002,2002/7/12,15.70989756,6.5,72087,39.68696976,1.722866535,50.05875778,0,12.29980659,373.3831787,8.33423233,139.3665466,46.2672081,26.8462429,21.31991005,0,139.0550995,150.258316,100.3286285,7.667109966,3.392514229,6.220815659,96.58757019,55.57567596,39.34516525,84.54184723,0,0,0,9.77575779,576.317627,1532.564575,856.7723999,0,2663000,2663000,44022408.58
830302,8303020176,2002,2002/7/12,3.119461114,6.800000191,72087,4.851195335,0,6.40819931,0,1.809013724,46.48624039,1.177008033,16.96669388,5.793353081,3.432420254,2.612379313,0,17.08953094,18.51172066,12.27185822,1.230467796,0,1.087833405,12.0767231,7.009220123,4.955455303,10.39627743,0,0,0,1.554061651,71.33103943,189.0581665,106.4778442,0,17259000,17259000,52802407.05
830302,8303020181,2002,2002/7/12,14.15570124,1.030769229,187297,20.23153687,12.7787571,19.65213776,0,28.66731453,342.0820313,6.078678131,227.9914856,43.14419556,18.71951675,36.64248657,0,154.2243042,141.9232635,127.7132339,0,19.31105804,4.159947872,101.8584061,43.47855377,43.47974777,0,0,0,3.163076639,8.32093811,550.5849609,2490.63501,863.8497314,0,48858000,48858000,72060270.91
830302,8303020183,2002,2002/7/12,54.9017891,3.766037941,211253,79.40930176,61.19401169,223.7350311,4.390273094,796.1569214,930.4943237,0,909.7417603,181.9094849,224.0608063,138.6123962,0,627.6484375,555.4486084,305.427124,0,45.11101913,25.99571991,416.5801392,234.687149,191.1879578,31.73823547,94.38985443,0,2.760068417,14.8510437,1508.154663,10251.13379,3755.631592,0,20161000,20161000,19691808.75
830302,8303020184,2002,2002/7/12,8.000017575,1.883333325,23956,7.171398163,5.63958025,18.02033234,0,36.83554077,108.4700775,0,94.78395844,20.76430702,12.39306068,15.71479797,0,63.79904938,66.28111267,45.96498108,0,5.331983566,5.041631699,50.43401337,31.3077774,22.94172668,1.578393698,5.205837727,0,2.422460794,1.108433723,176.2611694,1075.457642,377.4996643,0,4602000,4602000,48040605.36
830302,8303020186,2002,2002/7/12,24.07776057,6.128000259,96043,58.10216141,0.57192409,85.01862335,2.423048973,36.2239418,516.1730957,8.502634048,201.9877625,69.21192932,48.34471512,35.94720459,0,218.5748138,237.5355225,151.4999237,13.14161873,0.611087441,3.533760786,157.7537537,92.46286774,66.63510895,121.8412933,10.7710247,0,0,5.613648415,812.3446655,2480.63623,1371.529297,0,10732000,10732000,30442866.76
830302,8303020187,2002,2002/7/12,29.67993107,4.866666794,83447,47.05406189,4.994236469,114.8419571,22.9582119,99.08152008,463.6156311,0,267.5771484,75.20191956,81.97682953,62.61792755,0,289.3382263,293.1850891,185.7302094,1.024985194,1.768982768,9.464771271,219.5316162,109.5205841,98.92828369,62.5911293,32.89149094,0,0,9.450040817,846.2940063,4056.951904,1861.140869,0,27578000,27578000,28447460.15
830302,8303020189,2002,2002/7/12,10.4950136,6.927273273,37299,34.22439575,0,31.05641937,0,2.270501137,238.6764984,8.362373352,79.70993042,29.4876442,13.00369263,11.1546917,0,95.61104584,111.8077545,67.32139587,8.802587509,0,0,61.8466568,39.82871246,22.57009125,85.38327789,0,0,0,0,392.3639832,840.6052246,581.1602173,0,9050000,9050000,25159698.89
830302,8303020190,2002,2002/7/12,10.94448866,8.019999504,23956,30.8859787,0,29.42171478,0,3.208036184,218.2364502,7.419974327,72.36920929,27.06638908,12.80354881,10.51697159,0,87.56424713,101.7843704,61.23676682,7.9008255,0,0,57.14411545,36.59615707,21.18532562,74.97019958,0,0,0,0,350.1959229,776.342041,528.8184814,0,30107000,30107000,25612861.4
830302,8303020197,2002,2002/7/12,12.01939018,1.615384579,23956,14.50757504,13.64240837,28.33689308,0,100.0650024,224.6936798,0,244.1845703,49.11912918,18.62598419,37.59117126,0,153.8361206,165.2778168,112.7301483,0,12.89533997,11.50732136,121.9817886,80.71419525,52.23386383,0,5.886119843,0,9.438221931,0,394.3264465,2742.130127,883.9360962,0,370000,370000,37628827.39
830302,8303020202,2002,2002/7/12,4.78758002,10.05999947,23956,7.375957966,7.560921669,33.39752579,3.484348297,98.21592712,96.73838806,0,106.1015549,20.42388916,31.76488686,17.68286896,0,69.96936798,62.55625153,32.19920349,0,5.253923893,3.551737547,50.39778137,33.29705048,27.23995018,0,16.1361618,0,0,0,152.8286438,1255.87793,457.963623,0,1860000,1860000,-69525449.9
830302,8303020213,2002,2002/7/12,7.760544331,5.716666698,15215,3.855854273,0,29.38798141,0,0,211.2290039,0,47.38132477,22.6522274,12.99809074,4.153991222,0,37.34484482,34.22589111,25.97197151,2.271615982,0,13.44792938,33.62434387,13.70635414,15.22155762,0,0,0,0,22.14414597,342.3338013,555.2370605,300.2528381,0,555000,555000,153996356.7
830302,8303020001,2002,2002/10/2,345.5848449,3.981524706,801366,541.9932861,2403.295898,802.6348877,18616.68164,8997.553711,1412.444214,3023.957764,0,0,2526.612061,5950.425293,922.1734619,1243.22583,2442.069336,5369.474121,0,0,0,0,1857.875488,770.9338989,0,0,0,0,12913.74902,0,1343.152954,32753.11523,22.36363983,213978000,213978000,223458010.9
830302,8303020002,2002,2002/10/2,161.6608141,1.720987558,455024,0,0,0,9597.381836,1247.949585,1505.7052,4088.408447,0,0,1849.05127,2991.552979,387.1739502,293.8788452,2250.00293,718.9668579,2.16154623,0,0,0,1022.125977,400.2831421,0,0,0,0,6681.42041,0,489.34729,10750.67871,0,256013000,256013000,183451817.3
830302,8303020032,2002,2002/10/2,7.536814701,0.550000012,270685,0,0,0,378.1601563,21.80481148,43.17248917,241.3418274,0,0,5.402884483,84.96292114,9.405284882,26.22351837,99.32234955,21.22236443,0,0,0,0,40.83060837,20.39597893,0,0,0,0,228.5150452,0,7.36110878,310.9966431,0,2733000,2733000,122580960.6
830302,8303020099,2002,2002/10/2,48.88968002,3.109091043,190888,0,628.8466187,256.2969666,2073.927246,1622.388794,206.9449768,75.5997467,0,0,312.9498596,922.9372559,188.5850067,105.1215286,253.0805511,869.223938,0,0,0,0,218.0910797,63.65203857,0,0,0,0,2025.223511,0,253.4295197,5978.983887,0,3788000,3788000,226251771
830302,8303020107,2002,2002/10/2,11.51726115,7.945455551,31165,0,243.1203613,138.743927,534.9557495,440.6541748,37.51572418,7.045261383,0,0,68.78492737,267.8675842,44.57759476,21.948349,84.35755157,252.0581818,0,0,0,0,49.15184021,15.87421417,0,0,0,0,668.750061,0,75.98265839,2178.275146,0,15978000,15978000,402811166.5
830302,8303020125,2003,2003/8/6,4.056403654,3.850000143,15215,0,0,34.57146072,36.47932434,15.38596249,10.98408699,15.78985596,0,3.106654882,0,0,8.986128807,0,46.67596817,17.99473572,26.00529861,66.8291626,46.86930084,12.37987518,0,0,8.671526909,182.5168457,0,0,0,0,0,183.771698,0,5412000,5412000,-110777926.1
830302,8303020126,2003,2003/8/6,68.10998302,6.907692432,87302,66.89865875,57.79626846,438.6882935,2051.605957,183.2496796,268.3424377,324.090332,7.766051769,3.514330149,0,54.27381897,142.315506,38.03917313,1216.637817,151.5521851,371.3239746,943.6218262,549.0463867,339.1210022,17.30782127,0,148.5856323,2322.625244,60.24567413,0,1.683986306,0,30.182127,1399.588135,3.66986227,20065000,20065000,-127252233.1
830302,8303020129,2003,2003/8/6,22.19470847,6.200000286,15215,13.84063625,10.45780087,176.5316162,618.1534424,59.19155502,75.00212097,95.53462219,18.50242424,0,0,1.612007022,51.8375206,4.722123623,473.0023804,53.9810791,134.2637024,397.7965698,233.2734985,109.3190079,0,0,52.64312744,925.767334,2.239878893,0,0,0,2.164159775,986.3164673,0,8441000,8441000,-151659751.2
830302,8303020130,2003,2003/8/6,7.271066566,3.928571463,15215,5.565571785,3.775728226,55.55557251,216.2115784,19.56695557,24.11012077,31.41398239,6.240396976,0,0,1.663579226,16.72439957,3.616915703,163.2251587,16.10721207,42.48799896,123.9074326,73.55078125,38.85945511,0,0,17.60556602,293.8488159,2.911285162,0,0,0,2.187139988,304.6810913,0,4868000,4868000,-101131160.5
830302,8303020003,2003,2003/8/18,14.00043212,0.649999976,270685,0,287.4309082,0,69.83010864,253.7113953,7.362968922,31.12059975,0,0,17.53084564,62.88742828,0,0,0,0,0,73.37836456,0,0,6.917994499,241.1537628,0,0,40.85787582,9.604023933,517.0941772,1109.978027,356.6750183,158.8501434,17.64931488,4594000,4594000,195972049.7
830302,8303020012,2003,2003/8/18,44.18926557,1.104255319,375259,0,1151.003662,19.68235588,278.3440552,724.2719116,154.3945313,102.1380234,0,0,79.81175995,351.418335,0,0,0,0,0,304.0551453,0,0,129.2922974,823.9320679,0,0,147.0986938,67.56801605,1660.837036,3525.478271,982.8614502,424.709198,74.11789703,5829000,5829000,222278281.1
830302,8303020021,2003,2003/8/18,30.8437515,4.589285851,73173,0,761.1598511,30.09147453,209.1099091,397.3631287,169.9530487,40.26400375,0,0,53.8200264,344.5222473,0,0,0,0,0,172.7859192,0,0,109.6034393,486.6025085,0,0,141.1035461,43.96469879,966.1060791,1995.171631,495.1437073,166.9220886,38.67182922,2311000,2311000,330857358.6
830302,8303020033,2003,2003/8/18,49.52942096,1.014285684,343858,0,1041.568115,12.62446785,265.3010559,867.6665649,86.07296753,102.6721344,0,0,67.85627747,316.9603577,0,0,0,0,0,323.1837769,0,0,62.95524979,930.2967529,0,0,163.2634277,42.05735397,1865.182861,3954.345703,1254.98877,541.8118286,80.71349335,33047000,33047000,222397637.1
830302,8303020061,2003,2003/8/18,21.93798505,3.189473629,18097,0,281.921814,29.1980381,107.4655991,306.4839478,105.5337143,53.28223038,0,0,31.54236031,321.7811279,0,0,0,0,0,277.2250977,0,0,65.62203979,477.0167236,0,0,54.20134354,14.92288589,610.7282715,1115.830566,280.4966431,186.116272,101.5008469,3493000,3493000,258242541.4
830302,8303020185,2003,2003/8/18,66.75385765,3.798413038,104255,325.1889648,729.3188477,342.4197388,531.5361328,765.3210449,803.8635864,512.18396,0,0,110.8639603,866.9580078,563.8031006,0,19.21890068,0,36.19531631,441.6315613,426.437439,41.19787979,374.9441833,3465.105469,56.08463669,278.54599,526.8125,0,2345.733398,1661.392944,186.3560944,1824.032227,1274.851685,6329000,6329000,235176633.6
830302,8303020002,2004,2004/10/12,161.6608141,1.720987558,455024,0,0,0,0,0,0,0,0,0,1329.74231,0,63.13220978,1199.091919,2094.408691,2055.873535,0,3875.06543,1106.251343,0,0,6739.252441,322.2289124,9188.813477,453.0186157,0,3947.805176,23647.09766,0,841.3095703,1711.976563,6385000,6385000,179401454.4
830302,8303020012,2004,2004/10/12,44.18926557,1.104255319,375259,0,0,0,0,0,0,0,0,0,409.366394,0,17.39928055,290.3016663,537.9509888,560.3762817,0,1130.72998,316.5776062,0,0,1821.30603,103.5723114,2603.013672,121.5595779,0,1130.514648,6520.149902,0,229.8558502,465.3670349,10583000,10583000,157614910
830302,8303020020,2004,2004/10/12,9.41635106,7.5,73173,0,0,0,0,0,0,0,0,0,134.1684875,0,0,49.55265808,127.04319,112.6852646,0,281.8761292,75.42723083,0,0,413.9397583,25.88892365,634.713562,14.31863403,0,255.8471985,1383.853027,0,42.85853577,89.36826324,7260000,7260000,270173300.7
830302,8303020032,2004,2004/10/12,7.536814701,0.550000012,270685,0,0,0,0,0,0,0,0,0,18.89316559,0,0,31.81823921,50.45218658,78.36325836,0,143.2024078,28.40472412,0,0,215.8170471,4.027067661,279.0458984,20.69421196,0,137.5976105,838.1622314,0,35.34564972,65.06687927,8838000,8838000,130134181.5
830302,8303020033,2004,2004/10/12,49.52942096,1.014285684,343858,0,0,0,0,0,0,0,0,0,276.6196899,0,14.35154819,306.7413025,457.2165222,597.5548706,0,1172.11731,288.3412476,0,0,1773.216797,77.23181152,2458.952148,149.7713013,0,1143.835449,6691.681152,0,259.111084,490.4837952,15669000,15669000,154637165.4
830302,8303020036,2004,2004/10/12,12.55932606,0.599999964,270685,0,0,0,0,0,0,0,0,0,40.59350204,0,0,61.69073105,92.62906647,139.0327301,0,260.5686646,54.85021591,0,0,387.8754578,10.06428528,513.2067871,36.53274918,0,249.1240692,1500.014526,0,61.45611954,113.8627167,25305000,25305000,134279747
830302,8303020052,2004,2004/10/12,19.3180814,1.844444513,288782,0,2.0416255,0,0,0,0,0,0,0,145.7259979,0,17.32837296,154.5592957,151.0046692,156.3607941,0,410.8797302,133.2121582,0,0,573.0096436,54.50076294,933.1931763,46.38637924,0,422.1707153,2320.211182,0,76.62003326,150.3447876,3718000,3718000,164981688.9
830302,8303020061,2004,2004/10/12,21.93798505,3.189473629,18097,0,2.06392622,0,0,0,0,0,0,0,210.4748535,0,27.2920208,165.641037,162.7136841,125.3794556,0,409.706665,149.2913055,0,0,565.5338745,68.98280334,983.2796021,40.52415466,0,441.6966858,2333.627197,0,73.14305115,151.2467499,6930000,6930000,179046840.6
830302,8303020094,2004,2004/10/12,89.80652232,3.116091967,122169,0,92.33695221,0,0,16.73242378,0,41.67615891,26.82919502,0,230.7597809,10.02257156,319.6794434,1099.521118,1189.199097,437.5344543,5.887776375,2460.479004,1107.254272,0,0,2877.647461,1069.88916,6399.091797,349.3032837,0,2239.461914,9022.609375,3.575166225,317.690979,310.6131287,36277000,36277000,115943415.9
830302,8303020099,2004,2004/10/12,48.88968002,3.109091043,190888,0,102.9614334,0,0,37.75506973,0,93.31259155,35.99436569,0,159.7348785,21.7062149,132.7299957,509.1927185,333.112854,263.8283386,31.68649483,1709.207886,994.9033203,0,0,1844.995972,569.3647461,3987.315186,321.8597412,0,1163.583374,5266.913574,15.08011341,143.2978058,88.57066345,15648000,15648000,108997333.8
830302,8303020102,2004,2004/10/12,11.94336274,2.069230795,31165,0,21.58223343,0,0,1.660757303,0,4.725309849,4.33096981,0,59.73590851,0,39.43918991,143.456131,95.27934265,75.49853516,1.158348083,500.5404663,218.3902283,0,0,504.3570251,167.6692352,1099.561035,84.51535034,0,332.8632507,1477.187256,0,40.04776764,19.27137947,46361000,46361000,106247928.4
830302,8303020001,2004,2004/10/22,345.5848449,3.981524706,801366,61.67132187,755.2244873,2809.202637,2980.290771,2089.392578,517.2677612,6795.061523,4241.26709,0,0,11201.52441,2518.362793,22831.82813,1766.141968,0,8241.619141,37330.24219,86.0930481,1200.962891,1627.05127,1989.762451,1506.912598,241.8212585,0,0,0,2930.237793,46254.45703,4922.611816,39.57260513,208769000,208769000,-12081493.29
830302,8303020002,2004,2004/10/22,161.6608141,1.720987558,455024,0,63.13220978,1199.091919,2094.408691,2055.873535,0,3875.06543,1106.251343,0,0,6739.252441,322.2289124,9188.813477,453.0186157,0,3947.805176,23647.09766,0,841.3095703,1711.976563,1920.404785,317.0207825,248.8328705,0,0,0,2557.087646,23910.38086,2053.76709,0,4799000,4799000,17253937.87
830302,8303020051,2004,2004/10/22,46.40072889,3.674999952,288782,0,29.37275314,351.9703674,435.6583862,429.472168,0,1094.033569,322.3744202,0,0,1565.296753,137.8031769,2492.960449,96.71761322,0,1076.436035,5831.45752,0,193.4563904,375.912384,401.1460266,161.4789124,65.17521667,0,0,0,597.7561035,6734.915039,603.1538696,0,19382000,19382000,-12474831.86
830302,8303020054,2004,2004/10/22,12.92773347,4.869231224,18097,0,17.44920158,128.7737732,134.0507355,103.2523575,0,298.1370239,105.0982819,0,0,434.5385132,57.62107849,747.1151123,24.73056793,0,317.9105835,1611.944946,0,52.35641098,101.7761154,103.9213104,68.09082794,11.12092972,0,0,0,151.9152985,2014.688477,188.42453,0,7919000,7919000,-37227942.75
830302,8303020055,2004,2004/10/22,3.259696836,4.299999714,18097,0,4.689630032,30.55358505,30.45767021,21.5837822,0,65.84367371,24.59384155,0,0,95.7718277,14.07201767,168.5581818,5.731419086,0,72.38938141,361.8901978,0,11.74071884,22.92224312,23.04678726,16.74685097,2.244541645,0,0,0,32.47695923,454.817627,41.64521027,0,2400000,2400000,-25637833.88
830302,8303020058,2004,2004/10/22,5.435446674,4.279999733,18097,0,4.784046173,48.84797668,56.8576889,47.7872467,0,129.3833313,39.58285522,0,0,187.658783,21.03263092,311.3274231,8.671093941,0,128.0883179,657.3842163,0,21.31801796,40.71803665,42.33494568,24.16497231,4.74405241,0,0,0,66.88420105,828.2138672,83.43813324,0,3637000,3637000,-23700536.47
830302,8303020063,2004,2004/10/22,3.228486405,4.199999809,18097,0,6.792974472,37.00255966,37.87269592,25.27227974,0,86.92399597,33.25933838,0,0,121.5237885,16.63426018,214.6030884,7.793211937,0,94.46897888,484.0578918,0,15.0524025,31.32982254,29.97313499,24.0535183,2.949058533,0,0,0,39.17440414,586.7115479,49.56290817,0,2872000,2872000,-49805300.15
830302,8303020064,2004,2004/10/22,53.13362135,5.240740299,39267,0,120.5979614,381.4655151,483.7134705,144.891983,0,979.5180054,403.7052917,0,0,1334.76123,231.5193176,2566.921387,70.47660065,0,1181.055054,5816.591797,0,170.7809296,397.93396,326.7964783,427.9528503,0,0,0,0,349.8407288,7744.582031,643.8979492,0,71533000,71533000,-60157383.32
830302,8303020084,2004,2004/10/22,25.00426563,4.095651627,11891,0,42.95285797,371.2349854,285.7628479,199.9112244,0,555.5050049,203.2119598,0,0,808.1203003,142.0487671,1441.174683,44.96281052,0,584.3466797,2759.593018,0,93.79083252,164.8420563,172.7987366,120.5406647,14.96249485,0,0,0,251.1490784,3419.850098,329.1401672,0,2176000,2176000,-19031500.57
830302,8303020086,2004,2004/10/22,7.291484989,2.871428728,11891,0,21.87307549,114.2457275,102.542244,42.55783463,0,143.6624298,57.73760605,0,0,210.2384033,59.81598663,419.6796265,13.06036854,0,175.7669678,737.5474243,0,27.60717583,43.83932114,46.00907135,40.30518723,0,0,0,0,59.69749832,1002.57373,98.60321045,0,407000,407000,-6670708.211
830302,8303020094,2004,2004/10/22,89.80652232,3.116091967,122169,10.02257156,319.6794434,1099.521118,1189.199097,437.5344543,5.887776375,2460.479004,1107.254272,0,0,2877.647461,1069.88916,6399.091797,349.3032837,0,2239.461914,9022.609375,3.575166225,317.690979,310.6131287,440.8956299,484.1001587,0,0,0,0,555.5274048,12329.51367,1346.463257,0,10114000,10114000,-5285599.669
830302,8303020099,2004,2004/10/22,48.88968002,3.109091043,190888,21.7062149,132.7299957,509.1927185,333.112854,263.8283386,31.68649483,1709.207886,994.9033203,0,0,1844.995972,569.3647461,3987.315186,321.8597412,0,1163.583374,5266.913574,15.08011341,143.2978058,88.57066345,177.8646393,254.2592316,0,0,0,0,274.7923279,6440.123047,660.1760864,0,9051000,9051000,1976424.132
830302,8303020102,2004,2004/10/22,11.94336274,2.069230795,31165,0,39.43918991,143.456131,95.27934265,75.49853516,1.158348083,500.5404663,218.3902283,0,0,504.3570251,167.6692352,1099.561035,84.51535034,0,332.8632507,1477.187256,0,40.04776764,19.27137947,53.07405472,50.1367836,0,0,0,0,63.44910812,1696.429443,189.6165009,0,15004000,15004000,17878736.49
830302,8303020107,2004,2004/10/22,11.51726115,7.945455551,31165,16.33584785,27.41027451,73.29204559,66.967453,84.28585815,9.224382401,686.6110229,417.0399475,0,0,626.0009766,192.8314362,1284.25708,125.1725159,0,322.5813904,1642.254761,8.04008007,34.1353302,13.25,38.27372742,75.53178406,0,0,0,0,74.00964355,1992.363892,171.608017,0,4033000,4033000,-60305498.43
830302,8303020109,2004,2004/10/22,3.58623031,3.050000191,31165,2.83561635,12.47617912,39.711586,28.7985096,27.15179253,2.790011168,185.8148956,100.6227417,0,0,183.7380066,58.44068527,395.3044434,33.90417862,0,111.8000031,512.2526855,0,12.38043404,5.65857029,15.62759209,19.10572433,0,0,0,0,22.86351967,592.4771118,61.44308472,0,1952000,1952000,-2551070.331
830302,8303020126,2004,2004/10/22,68.10998302,6.907692432,87302,0,164.1193085,546.0588989,412.3948975,185.2338562,32.74495316,890.7189941,641.8585205,0,0,1516.974487,363.6503601,2919.95874,228.0447845,0,1349.092651,5012.059082,25.89256477,220.3256531,214.0846405,246.1723785,360.7451782,0,0,0,0,377.9308472,6681.328125,877.8919067,0,7693000,7693000,-30588809.79
830302,8303020137,2004,2004/10/22,3.174268008,5.925000191,87302,0,9.221688271,33.36563873,21.16977501,11.7181654,2.233048916,52.24077606,42.68256378,0,0,97.95404053,22.28941345,183.1971893,14.25745106,0,84.45944214,330.0999756,1.020890713,12.9493475,13.67497635,16.17024612,21.7421627,0,0,0,0,23.64106941,430.9207153,55.52927399,0,2462000,2462000,-44129055.63
830302,8303020094,2005,2005/8/3,89.80652232,3.116091967,122169,271.5674438,3210.287842,1245.821167,923.1304321,1769.665771,785.366394,508.0234985,362.5960693,46.34397888,47.18296432,1751.138428,300.5622864,590.5870361,746.3808594,3.250713348,0,0,58.3906517,0,168.1481934,960.9880371,7868.160156,126.9651337,0,43.25526047,2457.285645,1082.669067,960.6880493,100.5842285,979.4651489,10298000,10298000,-50423057.69
830302,8303020099,2005,2005/8/3,48.88968002,3.109091043,190888,117.3079453,1406.420532,506.6590881,152.7601776,1021.428528,375.9008484,149.1016083,283.4638062,31.96520805,60.45989609,674.996521,310.5055847,290.3990173,205.7047577,7.910947323,0,0,21.11532974,0,138.1058655,769.9292603,5278.361816,79.36963654,0,62.46110916,1422.364136,1591.087646,925.9658813,137.0189972,773.3809204,13565000,13565000,-59978707.6
830302,8303020105,2005,2005/8/3,22.70213024,5.699999809,31165,33.37182617,757.5755005,193.7447052,65.34354401,601.6217041,159.5648651,71.01218414,141.5276794,18.66598129,32.93293381,237.2066803,195.2646179,204.1864014,50.79724121,7.829254627,0,0,8.939884186,0,114.1653824,556.8798828,3040.026855,35.18808365,0,37.65988541,1232.341309,1214.846069,635.4815063,89.29027557,473.2939148,21302000,21302000,-59162996.93
830302,8303020107,2005,2005/8/3,11.51726115,7.945455551,31165,9.460173607,258.0780334,114.503479,34.01124191,351.1227722,91.9078598,34.90246201,94.28791046,4.347594261,25.216362,133.5001068,122.7769623,51.83545303,13.9836874,7.663783073,0,0,2.022469521,0,66.05010223,356.2593689,1915.18811,9.934799194,0,23.60983467,441.8582764,988.6826172,361.7431335,76.58937073,185.3934937,95468000,95468000,-180749447.5
830302,8303020110,2005,2005/8/3,10.5890919,6.650000095,31165,10.34086514,240.1682739,107.4473648,31.46733856,316.007782,84.52651215,31.86694717,87.66236877,4.834732056,22.79162407,126.914093,112.0320892,50.1221199,15.81156063,6.258126736,0,0,1.116867781,0,57.99897766,313.6006165,1717.387207,12.61671257,0,23.68571472,401.3080444,862.4523315,325.7827759,67.47002411,174.0692749,18908000,18908000,-156334537.4
830302,8303020064,2006,2006/6/16,53.13362135,5.240740299,39267,0,458.9136047,2330.733887,0,0,69.55568695,191.2453918,0,0,242.520813,1916.841797,24.05455589,241.3482513,4.484465122,0,0,0,0,0,127.4708023,430.2919922,0,2021.030273,0,325.3214722,0,5.91205883,0,1123.818359,5195.439941,18808000,18808000,-4931134.185
830302,8303020072,2006,2006/6/16,6.773531516,7.033333302,39267,0,50.13796997,209.7646027,0,0,8.128765106,18.37319183,0,0,24.43468475,206.380188,2.692365885,30.02585602,4.947383881,0,0,0,0,0,11.08046246,56.30556488,0,222.6512756,0,39.37530136,0,4.827843666,0,116.8479156,595.2103271,3289000,3289000,6004795.436
830302,8303020082,2006,2006/6/16,3.245597154,4,39267,0,16.5384903,81.92842865,0,0,2.736345768,9.913814545,0,0,8.794246674,68.69491577,1.354666233,9.45885849,0,0,0,0,0,0,6.054003716,15.09305763,0,77.1049881,0,13.18573284,0,0,0,42.87081146,191.7518311,2844000,2844000,20892899.95
830302,8303020001,2006,2006/6/17,345.5848449,3.981524706,801366,2274.734863,5980.142578,0,0,670.2966919,1298.179199,0,0,1713.601318,12456.23828,1237.104248,3488.183594,0,0,0,0,6.041985512,0,1217.968872,2755.688721,170.6530609,14132.22461,0,3028.780273,179.8085938,560.0236816,72.79797363,7820.857422,26021.04297,68.73677063,106853000,106853000,-119638571.8
830302,8303020002,2006,2006/6/17,161.6608141,1.720987558,455024,1556.661011,2980.296143,0,0,251.3295288,3320.637939,0,0,481.9820251,4309.196777,0,506.4309387,0,0,0,0,0,0,1688.126709,843.5737305,0,6464.797363,0,1904.0896,0,0,0,2408.903076,9758.288086,79.15406036,144823000,144823000,-47773504.55
830302,8303020033,2006,2006/6/17,49.52942096,1.014285684,343858,373.3956299,908.5166016,0,0,91.44203949,623.2843018,0,0,151.1018677,1689.731201,0,124.5333252,0,0,0,0,0,0,467.4414978,442.1646423,0,2129.96875,0,588.6622314,0,0,0,558.1410522,2691.483154,10.86778259,89099000,89099000,-25930276.28
830302,8303020107,2006,2006/6/17,11.51726115,7.945455551,31165,175.5210266,95.84488678,0,0,14.15194702,10.68782234,0,0,319.7851563,776.8613281,147.7571411,228.7806396,0,0,0,0,1.172300816,0,47.28326035,26.02756119,26.55251312,806.5596313,0,195.2558289,0,19.53705215,54.19395447,374.8276367,792.3101196,0,2525000,2525000,-254990632.8
